"id","true","output"
2635,"C1","C1"
2636,"C1","C1"
2637,"C1","C1"
2638,"C1","C1"
2639,"C1","C1"
2640,"C1","C1"
2641,"C1","C2"
2642,"C1","C1"
2643,"C1","C1"
2644,"C1","C2"
2645,"C1","C1"
2646,"C1","C3"
2647,"C1","C1"
2648,"C1","C3"
2649,"C1","C1"
2650,"C1","C1"
2651,"C1","C1"
2652,"C1","C3"
2653,"C1","C3"
2654,"C1","C3"
2655,"C1","C3"
2656,"C1","C1"
2657,"C1","C1"
2658,"C1","C1"
2659,"C1","C1"
2660,"C1","C3"
2661,"C1","C3"
2662,"C1","C3"
2663,"C1","C1"
2664,"C1","C3"
2665,"C1","C2"
2666,"C1","C1"
2667,"C1","C1"
2668,"C1","C3"
2669,"C1","C3"
2670,"C2","C2"
2671,"C2","C2"
2672,"C2","C2"
2673,"C2","C2"
2674,"C2","C2"
2675,"C2","C2"
2676,"C2","C2"
2677,"C2","C2"
2678,"C2","C2"
2679,"C2","C3"
2680,"C2","C2"
2681,"C2","C2"
2682,"C2","C1"
2683,"C2","C2"
2684,"C2","C3"
2685,"C2","C2"
2686,"C2","C3"
2687,"C2","C2"
2688,"C2","C2"
2689,"C2","C2"
2690,"C2","C2"
2691,"C2","C2"
2692,"C2","C3"
2693,"C2","C2"
2694,"C2","C2"
2695,"C2","C2"
2696,"C2","C2"
2697,"C2","C2"
2698,"C2","C3"
2699,"C2","C2"
2700,"C2","C2"
2701,"C2","C2"
2702,"C2","C2"
2703,"C2","C2"
2704,"C2","C2"
2705,"C2","C2"
2706,"C2","C2"
2707,"C2","C2"
2708,"C2","C2"
2709,"C2","C2"
2710,"C2","C2"
2711,"C2","C2"
2712,"C2","C2"
2713,"C2","C2"
2714,"C2","C2"
2715,"C2","C2"
2716,"C2","C1"
2717,"C2","C2"
2718,"C2","C2"
2719,"C2","C2"
2720,"C2","C2"
2721,"C2","C2"
2722,"C2","C2"
2723,"C2","C2"
2724,"C2","C2"
2725,"C2","C2"
2726,"C2","C2"
2727,"C2","C3"
2728,"C2","C2"
2729,"C2","C2"
2730,"C2","C2"
2731,"C2","C2"
2732,"C2","C2"
2733,"C2","C2"
2734,"C2","C2"
2735,"C2","C3"
2736,"C2","C2"
2737,"C2","C2"
2738,"C2","C2"
2739,"C2","C2"
2740,"C2","C2"
2741,"C2","C2"
2742,"C2","C2"
2743,"C2","C2"
2744,"C2","C2"
2745,"C2","C2"
2746,"C2","C2"
2747,"C2","C2"
2748,"C2","C2"
2749,"C2","C2"
2750,"C2","C2"
2751,"C2","C2"
2752,"C2","C2"
2753,"C2","C2"
2754,"C2","C2"
2755,"C2","C2"
2756,"C2","C2"
2757,"C2","C2"
2758,"C2","C2"
2759,"C2","C2"
2760,"C2","C2"
2761,"C2","C2"
2762,"C2","C2"
2763,"C2","C2"
2764,"C2","C2"
2765,"C2","C2"
2766,"C2","C2"
2767,"C2","C2"
2768,"C2","C2"
2769,"C2","C2"
2770,"C2","C2"
2771,"C2","C2"
2772,"C2","C2"
2773,"C2","C2"
2774,"C2","C2"
2775,"C2","C2"
2776,"C2","C2"
2777,"C2","C2"
2778,"C2","C2"
2779,"C2","C2"
2780,"C2","C2"
2781,"C2","C2"
2782,"C2","C2"
2783,"C2","C2"
2784,"C2","C1"
2785,"C2","C2"
2786,"C2","C2"
2787,"C2","C2"
2788,"C2","C2"
2789,"C2","C1"
2790,"C2","C2"
2791,"C2","C2"
2792,"C2","C2"
2793,"C2","C2"
2794,"C2","C2"
2795,"C2","C2"
2796,"C2","C2"
2797,"C2","C2"
2798,"C2","C2"
2799,"C2","C3"
2800,"C2","C2"
2801,"C2","C2"
2802,"C2","C2"
2803,"C2","C2"
2804,"C2","C2"
2805,"C2","C2"
2806,"C2","C2"
2807,"C2","C2"
2808,"C2","C2"
2809,"C2","C2"
2810,"C2","C2"
2811,"C2","C2"
2812,"C2","C2"
2813,"C2","C3"
2814,"C2","C2"
2815,"C2","C2"
2816,"C2","C2"
2817,"C2","C2"
2818,"C2","C3"
2819,"C2","C2"
2820,"C2","C2"
2821,"C2","C2"
2822,"C2","C2"
2823,"C2","C2"
2824,"C2","C2"
2825,"C2","C2"
2826,"C2","C3"
2827,"C2","C2"
2828,"C2","C3"
2829,"C2","C2"
2830,"C2","C2"
2831,"C2","C2"
2832,"C2","C3"
2833,"C2","C2"
2834,"C2","C2"
2835,"C3","C3"
2836,"C3","C3"
2837,"C3","C3"
2838,"C3","C3"
2839,"C3","C3"
2840,"C3","C3"
2841,"C3","C3"
2842,"C3","C2"
2843,"C3","C3"
2844,"C3","C3"
2845,"C3","C3"
2846,"C3","C3"
2847,"C3","C3"
2848,"C3","C3"
2849,"C3","C3"
2850,"C3","C3"
2851,"C3","C3"
2852,"C3","C2"
2853,"C3","C3"
2854,"C3","C3"
2855,"C3","C3"
2856,"C3","C2"
2857,"C3","C3"
2858,"C3","C3"
2859,"C3","C3"
2860,"C3","C3"
2861,"C3","C3"
2862,"C3","C3"
2863,"C3","C2"
2864,"C3","C3"
2865,"C3","C3"
2866,"C3","C2"
2867,"C3","C3"
2868,"C3","C3"
2869,"C3","C3"
2870,"C3","C3"
2871,"C3","C3"
2872,"C3","C3"
2873,"C3","C3"
2874,"C3","C3"
2875,"C3","C3"
2876,"C3","C3"
2877,"C3","C3"
2878,"C3","C3"
2879,"C3","C3"
2880,"C3","C3"
2881,"C3","C3"
2882,"C3","C3"
2883,"C3","C3"
2884,"C3","C3"
2885,"C3","C3"
2886,"C3","C3"
2887,"C3","C3"
2888,"C3","C3"
2889,"C3","C3"
2890,"C3","C3"
2891,"C3","C3"
2892,"C3","C3"
2893,"C3","C3"
2894,"C3","C3"
2895,"C3","C3"
2896,"C3","C3"
2897,"C3","C3"
2898,"C3","C3"
2899,"C3","C3"
2900,"C3","C3"
2901,"C3","C3"
2902,"C3","C3"
2903,"C3","C3"
2904,"C3","C3"
2905,"C3","C1"
2906,"C3","C3"
2907,"C3","C3"
2908,"C3","C3"
2909,"C3","C3"
2910,"C3","C3"
2911,"C3","C3"
2912,"C3","C3"
2913,"C3","C3"
2914,"C3","C3"
2915,"C3","C3"
2916,"C3","C3"
2917,"C3","C3"
2918,"C3","C3"
2919,"C3","C3"
2920,"C3","C3"
2921,"C3","C3"
2922,"C3","C3"
2923,"C3","C3"
2924,"C3","C3"
2925,"C3","C3"
2926,"C3","C3"
2927,"C3","C3"
2928,"C3","C3"
2929,"C3","C3"
2930,"C3","C3"
2931,"C3","C3"
2932,"C3","C3"
2933,"C3","C3"
2934,"C3","C3"
2935,"C3","C3"
2936,"C3","C3"
2937,"C3","C3"
2938,"C3","C3"
2939,"C3","C3"
2940,"C3","C3"
2941,"C3","C3"
2942,"C3","C3"
2943,"C3","C3"
2944,"C3","C3"
2945,"C3","C3"
2946,"C3","C3"
2947,"C3","C3"
2948,"C3","C3"
2949,"C3","C2"
2950,"C3","C3"
2951,"C3","C3"
2952,"C3","C3"
2953,"C3","C3"
2954,"C3","C3"
2955,"C3","C3"
2956,"C3","C3"
2957,"C3","C3"
2958,"C3","C3"
2959,"C3","C3"
2960,"C3","C3"
2961,"C3","C3"
2962,"C3","C3"
2963,"C3","C3"
2964,"C3","C2"
2965,"C3","C3"
2966,"C3","C3"
2967,"C3","C3"
2968,"C3","C3"
2969,"C3","C3"
2970,"C3","C3"
2971,"C3","C3"
2972,"C3","C3"
2973,"C3","C3"
2974,"C3","C3"
2975,"C3","C3"
2976,"C3","C3"
2977,"C3","C3"
2978,"C3","C3"
2979,"C3","C3"
2980,"C3","C3"
2981,"C3","C3"
2982,"C3","C3"
2983,"C3","C3"
2984,"C3","C3"
2985,"C3","C2"
2986,"C3","C3"
2987,"C3","C3"
2988,"C3","C3"
2989,"C3","C3"
2990,"C3","C3"
2991,"C3","C3"
2992,"C3","C3"
2993,"C3","C3"
2994,"C3","C3"
2995,"C3","C3"
2996,"C3","C3"
2997,"C3","C3"
2998,"C3","C3"
2999,"C3","C3"
3000,"C3","C3"
3001,"C1","C3"
3002,"C1","C1"
3003,"C1","C1"
3004,"C1","C2"
3005,"C1","C2"
3006,"C1","C3"
3007,"C1","C1"
3008,"C1","C1"
3009,"C1","C1"
3010,"C1","C1"
3011,"C1","C3"
3012,"C1","C1"
3013,"C1","C1"
3014,"C1","C1"
3015,"C1","C2"
3016,"C1","C2"
3017,"C1","C3"
3018,"C1","C2"
3019,"C1","C3"
3020,"C1","C3"
3021,"C1","C1"
3022,"C1","C1"
3023,"C1","C2"
3024,"C1","C1"
3025,"C1","C3"
3026,"C1","C1"
3027,"C1","C1"
3028,"C1","C3"
3029,"C1","C1"
3030,"C1","C3"
3031,"C1","C1"
3032,"C1","C2"
3033,"C1","C1"
3034,"C1","C1"
3035,"C1","C1"
3036,"C1","C1"
3037,"C1","C1"
3038,"C1","C2"
3039,"C1","C1"
3040,"C1","C2"
3041,"C1","C1"
3042,"C1","C1"
3043,"C1","C2"
3044,"C1","C2"
3045,"C1","C3"
3046,"C1","C1"
3047,"C1","C3"
3048,"C1","C1"
3049,"C1","C3"
3050,"C1","C1"
3051,"C1","C1"
3052,"C1","C1"
3053,"C1","C1"
3054,"C1","C2"
3055,"C1","C1"
3056,"C1","C1"
3057,"C1","C2"
3058,"C1","C2"
3059,"C1","C1"
3060,"C1","C2"
3061,"C1","C3"
3062,"C1","C2"
3063,"C1","C2"
3064,"C1","C1"
3065,"C1","C1"
3066,"C1","C2"
3067,"C1","C1"
3068,"C1","C1"
3069,"C1","C3"
3070,"C1","C1"
3071,"C1","C1"
3072,"C1","C2"
3073,"C1","C1"
3074,"C1","C1"
3075,"C1","C3"
3076,"C1","C1"
3077,"C1","C1"
3078,"C1","C3"
3079,"C1","C3"
3080,"C1","C2"
3081,"C1","C1"
3082,"C1","C1"
3083,"C1","C1"
3084,"C1","C1"
3085,"C1","C1"
3086,"C1","C2"
3087,"C1","C2"
3088,"C1","C1"
3089,"C1","C2"
3090,"C1","C3"
3091,"C1","C3"
3092,"C1","C1"
3093,"C1","C1"
3094,"C1","C1"
3095,"C1","C1"
3096,"C1","C2"
3097,"C1","C1"
3098,"C1","C3"
3099,"C1","C1"
3100,"C1","C3"
3101,"C1","C1"
3102,"C1","C1"
3103,"C1","C2"
3104,"C1","C3"
3105,"C1","C3"
3106,"C1","C1"
3107,"C1","C1"
3108,"C1","C1"
3109,"C1","C1"
3110,"C1","C2"
3111,"C1","C3"
3112,"C1","C2"
3113,"C1","C1"
3114,"C1","C1"
3115,"C1","C3"
3116,"C1","C1"
3117,"C1","C3"
3118,"C1","C1"
3119,"C1","C2"
3120,"C1","C2"
3121,"C1","C1"
3122,"C1","C1"
3123,"C1","C2"
3124,"C1","C3"
3125,"C1","C2"
3126,"C1","C3"
3127,"C1","C1"
3128,"C1","C3"
3129,"C1","C1"
3130,"C1","C2"
3131,"C1","C3"
3132,"C1","C3"
3133,"C1","C1"
3134,"C1","C1"
3135,"C1","C2"
3136,"C1","C2"
3137,"C1","C1"
3138,"C1","C3"
3139,"C1","C1"
3140,"C1","C2"
3141,"C1","C1"
3142,"C1","C2"
3143,"C1","C3"
3144,"C1","C3"
3145,"C1","C1"
3146,"C1","C3"
3147,"C1","C1"
3148,"C1","C2"
3149,"C1","C1"
3150,"C1","C1"
3151,"C1","C1"
3152,"C1","C1"
3153,"C1","C1"
3154,"C1","C3"
3155,"C1","C3"
3156,"C1","C2"
3157,"C1","C1"
3158,"C1","C1"
3159,"C1","C2"
3160,"C1","C1"
3161,"C1","C1"
3162,"C1","C2"
3163,"C1","C2"
3164,"C1","C1"
3165,"C1","C2"
3166,"C1","C2"
3167,"C1","C2"
3168,"C1","C2"
3169,"C1","C3"
3170,"C2","C2"
3171,"C2","C2"
3172,"C2","C3"
3173,"C2","C2"
3174,"C2","C2"
3175,"C2","C3"
3176,"C2","C2"
3177,"C2","C2"
3178,"C2","C3"
3179,"C2","C2"
3180,"C2","C3"
3181,"C2","C2"
3182,"C2","C2"
3183,"C2","C3"
3184,"C2","C2"
3185,"C2","C2"
3186,"C2","C2"
3187,"C2","C2"
3188,"C2","C2"
3189,"C2","C2"
3190,"C2","C2"
3191,"C2","C2"
3192,"C2","C2"
3193,"C2","C2"
3194,"C2","C2"
3195,"C2","C2"
3196,"C2","C2"
3197,"C2","C2"
3198,"C2","C2"
3199,"C2","C3"
3200,"C2","C2"
3201,"C2","C2"
3202,"C2","C2"
3203,"C2","C2"
3204,"C2","C2"
3205,"C2","C2"
3206,"C2","C3"
3207,"C2","C2"
3208,"C2","C2"
3209,"C2","C2"
3210,"C2","C2"
3211,"C2","C2"
3212,"C2","C2"
3213,"C2","C2"
3214,"C2","C2"
3215,"C2","C2"
3216,"C2","C2"
3217,"C2","C2"
3218,"C2","C2"
3219,"C2","C2"
3220,"C2","C2"
3221,"C2","C2"
3222,"C2","C2"
3223,"C2","C2"
3224,"C2","C3"
3225,"C2","C2"
3226,"C2","C2"
3227,"C2","C2"
3228,"C2","C2"
3229,"C2","C2"
3230,"C2","C2"
3231,"C2","C2"
3232,"C2","C2"
3233,"C2","C2"
3234,"C2","C2"
3235,"C2","C2"
3236,"C2","C2"
3237,"C2","C2"
3238,"C2","C2"
3239,"C2","C2"
3240,"C2","C2"
3241,"C2","C2"
3242,"C2","C2"
3243,"C2","C2"
3244,"C2","C3"
3245,"C2","C2"
3246,"C2","C2"
3247,"C2","C2"
3248,"C2","C2"
3249,"C2","C2"
3250,"C2","C2"
3251,"C2","C2"
3252,"C2","C2"
3253,"C2","C2"
3254,"C2","C2"
3255,"C2","C2"
3256,"C2","C2"
3257,"C2","C2"
3258,"C2","C2"
3259,"C2","C2"
3260,"C2","C2"
3261,"C2","C2"
3262,"C2","C2"
3263,"C2","C2"
3264,"C2","C3"
3265,"C2","C2"
3266,"C2","C2"
3267,"C2","C2"
3268,"C2","C2"
3269,"C2","C2"
3270,"C2","C2"
3271,"C2","C2"
3272,"C2","C2"
3273,"C2","C2"
3274,"C2","C2"
3275,"C2","C2"
3276,"C2","C2"
3277,"C2","C2"
3278,"C2","C2"
3279,"C2","C2"
3280,"C2","C3"
3281,"C2","C2"
3282,"C2","C3"
3283,"C2","C2"
3284,"C2","C2"
3285,"C2","C2"
3286,"C2","C2"
3287,"C2","C2"
3288,"C2","C2"
3289,"C2","C2"
3290,"C2","C2"
3291,"C2","C2"
3292,"C2","C2"
3293,"C2","C2"
3294,"C2","C2"
3295,"C2","C2"
3296,"C2","C2"
3297,"C2","C2"
3298,"C2","C3"
3299,"C2","C2"
3300,"C2","C2"
3301,"C2","C3"
3302,"C2","C2"
3303,"C2","C2"
3304,"C2","C2"
3305,"C2","C2"
3306,"C2","C2"
3307,"C2","C2"
3308,"C2","C2"
3309,"C2","C2"
3310,"C2","C2"
3311,"C2","C2"
3312,"C2","C2"
3313,"C2","C2"
3314,"C2","C2"
3315,"C2","C2"
3316,"C2","C2"
3317,"C2","C2"
3318,"C2","C2"
3319,"C2","C2"
3320,"C2","C2"
3321,"C2","C2"
3322,"C2","C2"
3323,"C2","C1"
3324,"C2","C2"
3325,"C2","C2"
3326,"C2","C2"
3327,"C2","C2"
3328,"C2","C2"
3329,"C2","C2"
3330,"C2","C2"
3331,"C2","C2"
3332,"C2","C2"
3333,"C2","C2"
3334,"C2","C2"
3335,"C3","C3"
3336,"C3","C3"
3337,"C3","C3"
3338,"C3","C3"
3339,"C3","C3"
3340,"C3","C3"
3341,"C3","C3"
3342,"C3","C3"
3343,"C3","C2"
3344,"C3","C2"
3345,"C3","C3"
3346,"C3","C3"
3347,"C3","C3"
3348,"C3","C3"
3349,"C3","C3"
3350,"C3","C2"
3351,"C3","C3"
3352,"C3","C3"
3353,"C3","C3"
3354,"C3","C3"
3355,"C3","C3"
3356,"C3","C3"
3357,"C3","C3"
3358,"C3","C3"
3359,"C3","C3"
3360,"C3","C3"
3361,"C3","C3"
3362,"C3","C3"
3363,"C3","C3"
3364,"C3","C3"
3365,"C3","C3"
3366,"C3","C2"
3367,"C3","C3"
3368,"C3","C3"
3369,"C3","C3"
3370,"C3","C3"
3371,"C3","C3"
3372,"C3","C3"
3373,"C3","C3"
3374,"C3","C3"
3375,"C3","C3"
3376,"C3","C3"
3377,"C3","C3"
3378,"C3","C3"
3379,"C3","C3"
3380,"C3","C3"
3381,"C3","C3"
3382,"C3","C3"
3383,"C3","C3"
3384,"C3","C2"
3385,"C3","C3"
3386,"C3","C3"
3387,"C3","C3"
3388,"C3","C3"
3389,"C3","C3"
3390,"C3","C3"
3391,"C3","C3"
3392,"C3","C3"
3393,"C3","C3"
3394,"C3","C3"
3395,"C3","C3"
3396,"C3","C3"
3397,"C3","C3"
3398,"C3","C2"
3399,"C3","C3"
3400,"C3","C3"
3401,"C3","C3"
3402,"C3","C3"
3403,"C3","C3"
3404,"C3","C3"
3405,"C3","C3"
3406,"C3","C3"
3407,"C3","C3"
3408,"C3","C3"
3409,"C3","C3"
3410,"C3","C3"
3411,"C3","C3"
3412,"C3","C3"
3413,"C3","C3"
3414,"C3","C3"
3415,"C3","C3"
3416,"C3","C3"
3417,"C3","C3"
3418,"C3","C3"
3419,"C3","C3"
3420,"C3","C3"
3421,"C3","C3"
3422,"C3","C3"
3423,"C3","C3"
3424,"C3","C3"
3425,"C3","C3"
3426,"C3","C3"
3427,"C3","C3"
3428,"C3","C3"
3429,"C3","C3"
3430,"C3","C3"
3431,"C3","C3"
3432,"C3","C3"
3433,"C3","C3"
3434,"C3","C3"
3435,"C3","C3"
3436,"C3","C3"
3437,"C3","C3"
3438,"C3","C3"
3439,"C3","C3"
3440,"C3","C3"
3441,"C3","C3"
3442,"C3","C3"
3443,"C3","C3"
3444,"C3","C3"
3445,"C3","C3"
3446,"C3","C3"
3447,"C3","C3"
3448,"C3","C3"
3449,"C3","C3"
3450,"C3","C3"
3451,"C3","C3"
3452,"C3","C3"
3453,"C3","C3"
3454,"C3","C3"
3455,"C3","C3"
3456,"C3","C3"
3457,"C3","C3"
3458,"C3","C3"
3459,"C3","C3"
3460,"C3","C3"
3461,"C3","C3"
3462,"C3","C3"
3463,"C3","C3"
3464,"C3","C3"
3465,"C3","C3"
3466,"C3","C3"
3467,"C3","C3"
3468,"C3","C3"
3469,"C3","C3"
3470,"C3","C3"
3471,"C3","C3"
3472,"C3","C3"
3473,"C3","C3"
3474,"C3","C3"
3475,"C3","C3"
3476,"C3","C2"
3477,"C3","C3"
3478,"C3","C3"
3479,"C3","C3"
3480,"C3","C3"
3481,"C3","C2"
3482,"C3","C3"
3483,"C3","C3"
3484,"C3","C3"
3485,"C3","C3"
3486,"C3","C3"
3487,"C3","C3"
3488,"C3","C3"
3489,"C3","C3"
3490,"C3","C3"
3491,"C3","C3"
3492,"C3","C3"
3493,"C3","C3"
3494,"C3","C3"
3495,"C3","C3"
3496,"C3","C3"
3497,"C3","C3"
3498,"C3","C3"
3499,"C3","C3"
3500,"C3","C3"
3501,"C1","C1"
3502,"C1","C1"
3503,"C1","C1"
3504,"C1","C1"
3505,"C1","C1"
3506,"C1","C1"
3507,"C1","C3"
3508,"C1","C3"
3509,"C1","C2"
3510,"C1","C1"
3511,"C1","C1"
3512,"C1","C1"
3513,"C1","C2"
3514,"C1","C1"
3515,"C1","C1"
3516,"C1","C2"
3517,"C1","C1"
3518,"C1","C2"
3519,"C1","C1"
3520,"C1","C1"
3521,"C1","C2"
3522,"C1","C1"
3523,"C1","C3"
3524,"C1","C1"
3525,"C1","C3"
3526,"C1","C3"
3527,"C1","C1"
3528,"C1","C3"
3529,"C1","C1"
3530,"C1","C2"
3531,"C1","C1"
3532,"C1","C2"
3533,"C1","C1"
3534,"C1","C1"
3535,"C1","C1"
3536,"C1","C1"
3537,"C1","C3"
3538,"C1","C2"
3539,"C1","C1"
3540,"C1","C2"
3541,"C1","C2"
3542,"C1","C3"
3543,"C1","C1"
3544,"C1","C1"
3545,"C1","C1"
3546,"C1","C1"
3547,"C1","C3"
3548,"C1","C1"
3549,"C1","C1"
3550,"C1","C3"
3551,"C1","C3"
3552,"C1","C1"
3553,"C1","C3"
3554,"C1","C1"
3555,"C1","C3"
3556,"C1","C2"
3557,"C1","C1"
3558,"C1","C1"
3559,"C1","C1"
3560,"C1","C3"
3561,"C1","C1"
3562,"C1","C3"
3563,"C1","C3"
3564,"C1","C3"
3565,"C1","C1"
3566,"C1","C1"
3567,"C1","C1"
3568,"C1","C1"
3569,"C1","C1"
3570,"C1","C1"
3571,"C1","C1"
3572,"C1","C2"
3573,"C1","C1"
3574,"C1","C1"
3575,"C1","C1"
3576,"C1","C1"
3577,"C1","C1"
3578,"C1","C3"
3579,"C1","C1"
3580,"C1","C3"
3581,"C1","C1"
3582,"C1","C1"
3583,"C1","C1"
3584,"C1","C1"
3585,"C1","C3"
3586,"C1","C2"
3587,"C1","C2"
3588,"C1","C1"
3589,"C1","C3"
3590,"C1","C1"
3591,"C1","C3"
3592,"C1","C3"
3593,"C1","C2"
3594,"C1","C1"
3595,"C1","C1"
3596,"C1","C2"
3597,"C1","C1"
3598,"C1","C3"
3599,"C1","C3"
3600,"C1","C1"
3601,"C1","C1"
3602,"C1","C2"
3603,"C1","C3"
3604,"C1","C1"
3605,"C1","C2"
3606,"C1","C1"
3607,"C1","C1"
3608,"C1","C1"
3609,"C1","C2"
3610,"C1","C1"
3611,"C1","C3"
3612,"C1","C3"
3613,"C1","C1"
3614,"C1","C1"
3615,"C1","C1"
3616,"C1","C2"
3617,"C1","C1"
3618,"C1","C1"
3619,"C1","C2"
3620,"C1","C1"
3621,"C1","C1"
3622,"C1","C2"
3623,"C1","C1"
3624,"C1","C1"
3625,"C1","C2"
3626,"C1","C2"
3627,"C1","C1"
3628,"C1","C3"
3629,"C1","C1"
3630,"C1","C2"
3631,"C1","C3"
3632,"C1","C1"
3633,"C1","C1"
3634,"C1","C1"
3635,"C1","C2"
3636,"C1","C1"
3637,"C1","C3"
3638,"C1","C1"
3639,"C1","C1"
3640,"C1","C3"
3641,"C1","C1"
3642,"C1","C2"
3643,"C1","C3"
3644,"C1","C1"
3645,"C1","C1"
3646,"C1","C3"
3647,"C1","C2"
3648,"C1","C3"
3649,"C1","C3"
3650,"C1","C3"
3651,"C1","C2"
3652,"C1","C3"
3653,"C1","C1"
3654,"C1","C1"
3655,"C1","C1"
3656,"C1","C3"
3657,"C1","C2"
3658,"C1","C1"
3659,"C1","C2"
3660,"C1","C1"
3661,"C1","C1"
3662,"C1","C2"
3663,"C1","C3"
3664,"C1","C3"
3665,"C1","C2"
3666,"C1","C3"
3667,"C1","C2"
3668,"C1","C2"
3669,"C1","C3"
3670,"C2","C2"
3671,"C2","C2"
3672,"C2","C2"
3673,"C2","C2"
3674,"C2","C2"
3675,"C2","C2"
3676,"C2","C2"
3677,"C2","C2"
3678,"C2","C2"
3679,"C2","C2"
3680,"C2","C2"
3681,"C2","C2"
3682,"C2","C3"
3683,"C2","C2"
3684,"C2","C3"
3685,"C2","C2"
3686,"C2","C2"
3687,"C2","C2"
3688,"C2","C2"
3689,"C2","C3"
3690,"C2","C2"
3691,"C2","C2"
3692,"C2","C2"
3693,"C2","C2"
3694,"C2","C2"
3695,"C2","C2"
3696,"C2","C2"
3697,"C2","C2"
3698,"C2","C2"
3699,"C2","C2"
3700,"C2","C2"
3701,"C2","C2"
3702,"C2","C2"
3703,"C2","C2"
3704,"C2","C2"
3705,"C2","C2"
3706,"C2","C2"
3707,"C2","C2"
3708,"C2","C2"
3709,"C2","C2"
3710,"C2","C2"
3711,"C2","C2"
3712,"C2","C2"
3713,"C2","C2"
3714,"C2","C2"
3715,"C2","C2"
3716,"C2","C2"
3717,"C2","C2"
3718,"C2","C2"
3719,"C2","C2"
3720,"C2","C2"
3721,"C2","C2"
3722,"C2","C2"
3723,"C2","C3"
3724,"C2","C2"
3725,"C2","C2"
3726,"C2","C2"
3727,"C2","C2"
3728,"C2","C2"
3729,"C2","C2"
3730,"C2","C2"
3731,"C2","C2"
3732,"C2","C2"
3733,"C2","C2"
3734,"C2","C2"
3735,"C2","C3"
3736,"C2","C2"
3737,"C2","C2"
3738,"C2","C2"
3739,"C2","C2"
3740,"C2","C2"
3741,"C2","C3"
3742,"C2","C2"
3743,"C2","C2"
3744,"C2","C2"
3745,"C2","C2"
3746,"C2","C2"
3747,"C2","C2"
3748,"C2","C2"
3749,"C2","C2"
3750,"C2","C2"
3751,"C2","C2"
3752,"C2","C2"
3753,"C2","C2"
3754,"C2","C3"
3755,"C2","C2"
3756,"C2","C2"
3757,"C2","C2"
3758,"C2","C2"
3759,"C2","C2"
3760,"C2","C2"
3761,"C2","C2"
3762,"C2","C3"
3763,"C2","C2"
3764,"C2","C2"
3765,"C2","C2"
3766,"C2","C2"
3767,"C2","C2"
3768,"C2","C2"
3769,"C2","C2"
3770,"C2","C2"
3771,"C2","C2"
3772,"C2","C2"
3773,"C2","C2"
3774,"C2","C2"
3775,"C2","C2"
3776,"C2","C2"
3777,"C2","C2"
3778,"C2","C2"
3779,"C2","C2"
3780,"C2","C2"
3781,"C2","C2"
3782,"C2","C2"
3783,"C2","C1"
3784,"C2","C2"
3785,"C2","C2"
3786,"C2","C2"
3787,"C2","C2"
3788,"C2","C2"
3789,"C2","C2"
3790,"C2","C2"
3791,"C2","C2"
3792,"C2","C2"
3793,"C2","C2"
3794,"C2","C2"
3795,"C2","C2"
3796,"C2","C2"
3797,"C2","C2"
3798,"C2","C2"
3799,"C2","C2"
3800,"C2","C2"
3801,"C2","C2"
3802,"C2","C2"
3803,"C2","C3"
3804,"C2","C2"
3805,"C2","C2"
3806,"C2","C2"
3807,"C2","C2"
3808,"C2","C2"
3809,"C2","C2"
3810,"C2","C2"
3811,"C2","C2"
3812,"C2","C2"
3813,"C2","C2"
3814,"C2","C2"
3815,"C2","C2"
3816,"C2","C2"
3817,"C2","C2"
3818,"C2","C2"
3819,"C2","C2"
3820,"C2","C2"
3821,"C2","C2"
3822,"C2","C2"
3823,"C2","C2"
3824,"C2","C2"
3825,"C2","C2"
3826,"C2","C2"
3827,"C2","C2"
3828,"C2","C2"
3829,"C2","C1"
3830,"C2","C3"
3831,"C2","C2"
3832,"C2","C2"
3833,"C2","C2"
3834,"C2","C2"
3835,"C3","C3"
3836,"C3","C3"
3837,"C3","C3"
3838,"C3","C3"
3839,"C3","C3"
3840,"C3","C3"
3841,"C3","C3"
3842,"C3","C3"
3843,"C3","C2"
3844,"C3","C3"
3845,"C3","C3"
3846,"C3","C3"
3847,"C3","C3"
3848,"C3","C3"
3849,"C3","C3"
3850,"C3","C3"
3851,"C3","C3"
3852,"C3","C3"
3853,"C3","C3"
3854,"C3","C3"
3855,"C3","C3"
3856,"C3","C3"
3857,"C3","C3"
3858,"C3","C3"
3859,"C3","C3"
3860,"C3","C3"
3861,"C3","C3"
3862,"C3","C3"
3863,"C3","C3"
3864,"C3","C3"
3865,"C3","C3"
3866,"C3","C3"
3867,"C3","C3"
3868,"C3","C3"
3869,"C3","C3"
3870,"C3","C3"
3871,"C3","C3"
3872,"C3","C3"
3873,"C3","C3"
3874,"C3","C3"
3875,"C3","C3"
3876,"C3","C3"
3877,"C3","C3"
3878,"C3","C3"
3879,"C3","C3"
3880,"C3","C3"
3881,"C3","C3"
3882,"C3","C3"
3883,"C3","C3"
3884,"C3","C3"
3885,"C3","C3"
3886,"C3","C3"
3887,"C3","C3"
3888,"C3","C3"
3889,"C3","C3"
3890,"C3","C3"
3891,"C3","C3"
3892,"C3","C3"
3893,"C3","C2"
3894,"C3","C3"
3895,"C3","C3"
3896,"C3","C3"
3897,"C3","C3"
3898,"C3","C3"
3899,"C3","C2"
3900,"C3","C3"
3901,"C3","C3"
3902,"C3","C3"
3903,"C3","C3"
3904,"C3","C3"
3905,"C3","C3"
3906,"C3","C3"
