"id","true","output"
"1907","7:grass","7:grass"
"1908","7:grass","7:grass"
"1909","7:grass","7:grass"
"1910","7:grass","7:grass"
"1911","7:grass","5:window"
"1912","7:grass","7:grass"
"1913","7:grass","7:grass"
"1914","7:grass","7:grass"
"1915","7:grass","7:grass"
"1916","7:grass","7:grass"
"1917","7:grass","7:grass"
"1918","4:cement","4:cement"
"1919","4:cement","6:path"
"1920","4:cement","4:cement"
"1921","4:cement","1:brickfac"
"1922","4:cement","4:cement"
"1923","4:cement","4:cement"
"1924","4:cement","1:brickfac"
"1925","4:cement","4:cement"
"1926","4:cement","4:cement"
"1927","4:cement","4:cement"
"1928","4:cement","4:cement"
"1929","3:foliage","3:foliage"
"1930","3:foliage","3:foliage"
"1931","3:foliage","3:foliage"
"1932","3:foliage","3:foliage"
"1933","3:foliage","3:foliage"
"1934","3:foliage","3:foliage"
"1935","3:foliage","3:foliage"
"1936","3:foliage","5:window"
"1937","3:foliage","3:foliage"
"1938","3:foliage","3:foliage"
"1939","3:foliage","3:foliage"
"1940","3:foliage","5:window"
"1941","6:path","6:path"
"1942","6:path","6:path"
"1943","6:path","4:cement"
"1944","6:path","6:path"
"1945","6:path","6:path"
"1946","6:path","6:path"
"1947","6:path","6:path"
"1948","6:path","6:path"
"1949","6:path","6:path"
"1950","6:path","6:path"
"1951","1:brickfac","1:brickfac"
"1952","1:brickfac","1:brickfac"
"1953","1:brickfac","1:brickfac"
"1954","1:brickfac","1:brickfac"
"1955","1:brickfac","1:brickfac"
"1956","1:brickfac","1:brickfac"
"1957","1:brickfac","1:brickfac"
"1958","1:brickfac","5:window"
"1959","1:brickfac","1:brickfac"
"1960","1:brickfac","1:brickfac"
"1961","1:brickfac","1:brickfac"
"1962","1:brickfac","1:brickfac"
"1963","5:window","5:window"
"1964","5:window","1:brickfac"
"1965","5:window","5:window"
"1966","5:window","5:window"
"1967","5:window","5:window"
"1968","5:window","5:window"
"1969","5:window","5:window"
"1970","5:window","5:window"
"1971","5:window","5:window"
"1972","5:window","3:foliage"
"1973","5:window","5:window"
"1974","5:window","5:window"
"1975","5:window","5:window"
"1976","2:sky","2:sky"
"1977","2:sky","2:sky"
"1978","2:sky","2:sky"
"1979","2:sky","2:sky"
"1980","2:sky","2:sky"
"1981","2:sky","2:sky"
"1982","2:sky","2:sky"
"1983","2:sky","2:sky"
"1984","2:sky","2:sky"
"1985","2:sky","2:sky"
"1986","2:sky","2:sky"
"1987","7:grass","7:grass"
"1988","7:grass","7:grass"
"1989","7:grass","7:grass"
"1990","7:grass","7:grass"
"1991","7:grass","7:grass"
"1992","7:grass","7:grass"
"1993","7:grass","7:grass"
"1994","7:grass","7:grass"
"1995","7:grass","7:grass"
"1996","7:grass","7:grass"
"1997","7:grass","7:grass"
"1998","7:grass","7:grass"
"1999","4:cement","4:cement"
"2000","4:cement","1:brickfac"
"2001","4:cement","4:cement"
"2002","4:cement","4:cement"
"2003","4:cement","1:brickfac"
"2004","4:cement","1:brickfac"
"2005","4:cement","4:cement"
"2006","4:cement","4:cement"
"2007","4:cement","4:cement"
"2008","4:cement","5:window"
"2009","4:cement","4:cement"
"2010","3:foliage","5:window"
"2011","3:foliage","3:foliage"
"2012","3:foliage","3:foliage"
"2013","3:foliage","3:foliage"
"2014","3:foliage","3:foliage"
"2015","3:foliage","3:foliage"
"2016","3:foliage","3:foliage"
"2017","3:foliage","3:foliage"
"2018","3:foliage","5:window"
"2019","3:foliage","3:foliage"
"2020","3:foliage","5:window"
"2021","3:foliage","3:foliage"
"2022","6:path","6:path"
"2023","6:path","6:path"
"2024","6:path","6:path"
"2025","6:path","6:path"
"2026","6:path","6:path"
"2027","6:path","6:path"
"2028","6:path","6:path"
"2029","6:path","6:path"
"2030","6:path","6:path"
"2031","6:path","6:path"
"2032","1:brickfac","1:brickfac"
"2033","1:brickfac","1:brickfac"
"2034","1:brickfac","1:brickfac"
"2035","1:brickfac","1:brickfac"
"2036","1:brickfac","1:brickfac"
"2037","1:brickfac","1:brickfac"
"2038","1:brickfac","1:brickfac"
"2039","1:brickfac","1:brickfac"
"2040","1:brickfac","1:brickfac"
"2041","1:brickfac","4:cement"
"2042","1:brickfac","1:brickfac"
"2043","1:brickfac","1:brickfac"
"2044","5:window","5:window"
"2045","5:window","3:foliage"
"2046","5:window","3:foliage"
"2047","5:window","5:window"
"2048","5:window","5:window"
"2049","5:window","5:window"
"2050","5:window","4:cement"
"2051","5:window","1:brickfac"
"2052","5:window","5:window"
"2053","5:window","5:window"
"2054","5:window","5:window"
"2055","5:window","5:window"
"2056","5:window","5:window"
"2057","2:sky","2:sky"
"2058","2:sky","2:sky"
"2059","2:sky","2:sky"
"2060","2:sky","2:sky"
"2061","2:sky","2:sky"
"2062","2:sky","2:sky"
"2063","2:sky","2:sky"
"2064","2:sky","2:sky"
"2065","2:sky","2:sky"
"2066","2:sky","2:sky"
"2067","2:sky","2:sky"
"2068","7:grass","7:grass"
"2069","7:grass","7:grass"
"2070","7:grass","7:grass"
"2071","7:grass","7:grass"
"2072","7:grass","7:grass"
"2073","7:grass","7:grass"
"2074","7:grass","7:grass"
"2075","7:grass","7:grass"
"2076","7:grass","7:grass"
"2077","7:grass","7:grass"
"2078","7:grass","7:grass"
"2079","7:grass","7:grass"
"2080","4:cement","4:cement"
"2081","4:cement","4:cement"
"2082","4:cement","4:cement"
"2083","4:cement","5:window"
"2084","4:cement","4:cement"
"2085","4:cement","5:window"
"2086","4:cement","4:cement"
"2087","4:cement","4:cement"
"2088","4:cement","4:cement"
"2089","4:cement","4:cement"
"2090","4:cement","4:cement"
"2091","3:foliage","3:foliage"
"2092","3:foliage","3:foliage"
"2093","3:foliage","3:foliage"
"2094","3:foliage","3:foliage"
"2095","3:foliage","5:window"
"2096","3:foliage","3:foliage"
"2097","3:foliage","3:foliage"
"2098","3:foliage","3:foliage"
"2099","3:foliage","3:foliage"
"2100","3:foliage","5:window"
"2101","3:foliage","3:foliage"
"2102","3:foliage","3:foliage"
"2103","6:path","4:cement"
"2104","6:path","6:path"
"2105","6:path","6:path"
"2106","6:path","6:path"
"2107","6:path","6:path"
"2108","6:path","6:path"
"2109","6:path","6:path"
"2110","6:path","6:path"
"2111","6:path","6:path"
"2112","6:path","6:path"
"2113","1:brickfac","1:brickfac"
"2114","1:brickfac","1:brickfac"
"2115","1:brickfac","1:brickfac"
"2116","1:brickfac","1:brickfac"
"2117","1:brickfac","1:brickfac"
"2118","1:brickfac","1:brickfac"
"2119","1:brickfac","1:brickfac"
"2120","1:brickfac","1:brickfac"
"2121","1:brickfac","1:brickfac"
"2122","1:brickfac","1:brickfac"
"2123","1:brickfac","1:brickfac"
"2124","1:brickfac","1:brickfac"
"2125","5:window","5:window"
"2126","5:window","5:window"
"2127","5:window","5:window"
"2128","5:window","5:window"
"2129","5:window","5:window"
"2130","5:window","3:foliage"
"2131","5:window","5:window"
"2132","5:window","5:window"
"2133","5:window","3:foliage"
"2134","5:window","3:foliage"
"2135","5:window","5:window"
"2136","5:window","5:window"
"2137","5:window","3:foliage"
"2138","2:sky","2:sky"
"2139","2:sky","2:sky"
"2140","2:sky","2:sky"
"2141","2:sky","2:sky"
"2142","2:sky","2:sky"
"2143","2:sky","2:sky"
"2144","2:sky","2:sky"
"2145","2:sky","2:sky"
"2146","2:sky","2:sky"
"2147","2:sky","2:sky"
"2148","2:sky","2:sky"
"2149","7:grass","7:grass"
"2150","7:grass","7:grass"
"2151","7:grass","7:grass"
"2152","7:grass","7:grass"
"2153","7:grass","7:grass"
"2154","7:grass","7:grass"
"2155","7:grass","7:grass"
"2156","7:grass","7:grass"
"2157","7:grass","7:grass"
"2158","7:grass","7:grass"
"2159","7:grass","7:grass"
"2160","7:grass","7:grass"
"2161","4:cement","4:cement"
"2162","4:cement","4:cement"
"2163","4:cement","3:foliage"
"2164","4:cement","4:cement"
"2165","4:cement","4:cement"
"2166","4:cement","6:path"
"2167","4:cement","4:cement"
"2168","4:cement","4:cement"
"2169","4:cement","4:cement"
"2170","4:cement","4:cement"
"2171","4:cement","3:foliage"
"2172","3:foliage","3:foliage"
"2173","3:foliage","5:window"
"2174","3:foliage","3:foliage"
"2175","3:foliage","3:foliage"
"2176","3:foliage","5:window"
"2177","3:foliage","3:foliage"
"2178","3:foliage","5:window"
"2179","3:foliage","5:window"
"2180","3:foliage","3:foliage"
"2181","3:foliage","5:window"
"2182","3:foliage","3:foliage"
"2183","3:foliage","3:foliage"
"2184","6:path","6:path"
"2185","6:path","6:path"
"2186","6:path","4:cement"
"2187","6:path","6:path"
"2188","6:path","6:path"
"2189","6:path","6:path"
"2190","6:path","6:path"
"2191","6:path","6:path"
"2192","6:path","6:path"
"2193","6:path","6:path"
"2194","1:brickfac","1:brickfac"
"2195","1:brickfac","1:brickfac"
"2196","1:brickfac","1:brickfac"
"2197","1:brickfac","1:brickfac"
"2198","1:brickfac","1:brickfac"
"2199","1:brickfac","1:brickfac"
"2200","1:brickfac","1:brickfac"
"2201","1:brickfac","1:brickfac"
"2202","1:brickfac","1:brickfac"
"2203","1:brickfac","1:brickfac"
"2204","1:brickfac","1:brickfac"
"2205","1:brickfac","1:brickfac"
"2206","5:window","5:window"
"2207","5:window","5:window"
"2208","5:window","5:window"
"2209","5:window","3:foliage"
"2210","5:window","5:window"
"2211","5:window","5:window"
"2212","5:window","4:cement"
"2213","5:window","5:window"
"2214","5:window","5:window"
"2215","5:window","3:foliage"
"2216","5:window","5:window"
"2217","5:window","5:window"
"2218","5:window","5:window"
"2219","2:sky","2:sky"
"2220","2:sky","2:sky"
"2221","2:sky","2:sky"
"2222","2:sky","2:sky"
"2223","2:sky","2:sky"
"2224","2:sky","2:sky"
"2225","2:sky","2:sky"
"2226","2:sky","2:sky"
"2227","2:sky","2:sky"
"2228","2:sky","2:sky"
"2229","2:sky","2:sky"
"2230","7:grass","7:grass"
"2231","7:grass","7:grass"
"2232","7:grass","7:grass"
"2233","7:grass","7:grass"
"2234","7:grass","7:grass"
"2235","7:grass","7:grass"
"2236","7:grass","7:grass"
"2237","7:grass","7:grass"
"2238","7:grass","7:grass"
"2239","7:grass","7:grass"
"2240","7:grass","7:grass"
"2241","7:grass","7:grass"
"2242","4:cement","4:cement"
"2243","4:cement","4:cement"
"2244","4:cement","5:window"
"2245","4:cement","4:cement"
"2246","4:cement","4:cement"
"2247","4:cement","4:cement"
"2248","4:cement","4:cement"
"2249","4:cement","4:cement"
"2250","4:cement","4:cement"
"2251","4:cement","4:cement"
"2252","4:cement","4:cement"
"2253","3:foliage","3:foliage"
"2254","3:foliage","3:foliage"
"2255","3:foliage","3:foliage"
"2256","3:foliage","3:foliage"
"2257","3:foliage","3:foliage"
"2258","3:foliage","3:foliage"
"2259","3:foliage","3:foliage"
"2260","3:foliage","5:window"
"2261","3:foliage","3:foliage"
"2262","3:foliage","5:window"
"2263","3:foliage","3:foliage"
"2264","3:foliage","5:window"
"2265","6:path","6:path"
"2266","6:path","6:path"
"2267","6:path","6:path"
"2268","6:path","6:path"
"2269","6:path","6:path"
"2270","6:path","6:path"
"2271","6:path","6:path"
"2272","6:path","6:path"
"2273","6:path","6:path"
"2274","1:brickfac","5:window"
"2275","1:brickfac","1:brickfac"
"2276","1:brickfac","1:brickfac"
"2277","1:brickfac","1:brickfac"
"2278","1:brickfac","1:brickfac"
"2279","1:brickfac","1:brickfac"
"2280","1:brickfac","1:brickfac"
"2281","1:brickfac","1:brickfac"
"2282","1:brickfac","1:brickfac"
"2283","1:brickfac","1:brickfac"
"2284","1:brickfac","1:brickfac"
"2285","1:brickfac","1:brickfac"
"2286","1:brickfac","1:brickfac"
"2287","5:window","5:window"
"2288","5:window","5:window"
"2289","5:window","5:window"
"2290","5:window","3:foliage"
"2291","5:window","3:foliage"
"2292","5:window","1:brickfac"
"2293","5:window","5:window"
"2294","5:window","3:foliage"
"2295","5:window","3:foliage"
"2296","5:window","5:window"
"2297","5:window","5:window"
"2298","5:window","5:window"
"2299","5:window","5:window"
"2300","2:sky","2:sky"
"2301","2:sky","2:sky"
"2302","2:sky","2:sky"
"2303","2:sky","2:sky"
"2304","2:sky","2:sky"
"2305","2:sky","2:sky"
"2306","2:sky","2:sky"
"2307","2:sky","2:sky"
"2308","2:sky","2:sky"
"2309","2:sky","2:sky"
"2310","2:sky","2:sky"
